venue_id,venue_name,veunue_category
4b301206f964a5207ff524e3,E.A.T.,American Restaurant
4b150df9f964a52011a823e3,Neuberger Berman,Office
4a10367ff964a52096761fe3,Artopolis Cafe,Café
5568b788498e7fe0873d2bf0,Sessanta,Italian Restaurant
50eab63be4b09d1aedfe4e75,Hyatt Times Square New York,Hotel
4addf185f964a5208f6621e3,Pret A Manger,Sandwich Place
4ad0c4fdf964a520b0d920e3,Kirna Zabete,Women's Store
4e5fbb62d164df36c401d705,Office of the City Clerk - Marriage Bureau,Government Building
4bccd312511f9521c4b6b3c7,Rudy's Seafood Restaurant & Tavern,Italian Restaurant
4a8b2c6ff964a520aa0b20e3,NJT - South Amboy Station (NJCL),Train Station
539087b2498e039c5b143ecd,Brookside at Rahway,Housing Development
4c6c03e8a437224b651f29b1,Dunkin Donuts,Donut Shop
44e9b421f964a520a5371fe3,Buddakan,Asian Restaurant
567045a4498ea2debd4f5211,Pickerel Pie Studio,TV Station
4dd7d3e845ddced8208ffa61,"Queens, NY",County
42911d00f964a520f5231fe3,New York Penn Station,Train Station
4bcb3f9ccc8cd13aa0f2becf,Tony's Pizzeria & Restaurant,Pizza Place
4cdabc415aeda1cd46b5b811,Bowlmor Times Square,Bowling Alley
4bfac6f65efe2d7f60186e34,Dunkin Donuts,Donut Shop
4be5ecf75254d13a6e9360e1,Teros,Eastern European Restaurant
4b488fa3f964a520654f26e3,Denny's,American Restaurant
4c51a6d03940be9a09403809,"Jackson Heights, NY",Neighborhood
4b40cf3df964a5206bbb25e3,Chinatown,Neighborhood
4b263d39f964a520757924e3,Community Services Building,Office
4b040041f964a520d45022e3,McDonald's,Fast Food Restaurant
44193e5af964a52022311fe3,Barnes & Noble,Bookstore
4acbe4fbf964a52040c820e3,Caffe e Vino,Italian Restaurant
4b004499f964a520253c22e3,Target,Big Box Store
4e42aeb8ae60f5540b4377aa,Adams Eden Camp,Trail
4ad15206f964a52004de20e3,Key Food Market,Grocery Store
43a52546f964a520532c1fe3,John F. Kennedy International Airport (JFK),Airport
4e8d02c76da1d5bdcf09bbcd,Goorin Bros. Hat Shop - West Village,Accessories Store
